Date,Ticker,Close,Volatility,Market Cap,P/E Ratio,YTD Performance
2024-01-19 00:00:00-05:00,CVX,142.24000549316406,0.011155556973548421,278509944832,17.147093,-0.1824522854989019
2024-01-22 00:00:00-05:00,CVX,142.49000549316406,0.011112058575904612,278509944832,17.147093,-0.007013689007673296
2024-01-23 00:00:00-05:00,CVX,142.08999633789062,0.011032190533476878,278509944832,17.147093,-0.28772186814692846
2024-01-24 00:00:00-05:00,CVX,144.9199981689453,0.012118470365704861,278509944832,17.147093,1.6982443290844307
2024-01-25 00:00:00-05:00,CVX,148.57000732421875,0.013367662634365216,278509944832,17.147093,4.259654262609658
2024-01-26 00:00:00-05:00,CVX,149.13999938964844,0.013403769395241162,278509944832,17.147093,4.659648694490137
2024-01-29 00:00:00-05:00,CVX,149.0800018310547,0.01303586762566779,278509944832,17.147093,4.617545144599777
2024-01-30 00:00:00-05:00,CVX,150.1199951171875,0.013094863795135244,278509944832,17.147093,5.347364994517534
2024-01-31 00:00:00-05:00,CVX,147.42999267578125,0.013708502965370033,278509944832,17.147093,3.459643983004379
2024-02-01 00:00:00-05:00,CVX,147.88999938964844,0.012947014114006155,278509944832,17.147093,3.782455712033994
2024-02-02 00:00:00-05:00,CVX,152.24000549316406,0.014439086078601912,278509944832,17.147093,6.835091574150209
2024-02-05 00:00:00-05:00,CVX,152.3300018310547,0.014428560077269949,278509944832,17.147093,6.898246898985749
2024-02-06 00:00:00-05:00,CVX,152.35000610351562,0.014343190075013555,278509944832,17.147093,6.912284984923245
2024-02-07 00:00:00-05:00,CVX,152.1300048828125,0.01294951642887659,278509944832,17.147093,6.757898163377196
2024-02-08 00:00:00-05:00,CVX,154.05999755859375,0.01290361491335716,278509944832,17.147093,8.112278988486832
2024-02-09 00:00:00-05:00,CVX,151.0399932861328,0.013863623091612657,278509944832,17.147093,5.992977744654615
2024-02-12 00:00:00-05:00,CVX,152.0800018310547,0.013644004313740899,278509944832,17.147093,6.722808302494521
2024-02-13 00:00:00-05:00,CVX,150.60000610351562,0.01252514707448362,278509944832,17.147093,5.6842148094846445
2024-02-14 00:00:00-05:00,CVX,151.00999450683594,0.012434453490585874,278509944832,17.147093,5.971925969709435
2024-02-15 00:00:00-05:00,CVX,154.4600067138672,0.012875788250513496,278509944832,17.147093,8.392987167626087
2024-02-16 00:00:00-05:00,CVX,154.6300048828125,0.012893109795840619,278509944832,17.147093,8.512284128289483
2024-02-20 00:00:00-05:00,CVX,154.0,0.013018101353220938,278509944832,17.147093,8.070175438596493
2024-02-21 00:00:00-05:00,CVX,155.44000244140625,0.0129686631709373,278509944832,17.147093,9.080703467653507
2024-02-22 00:00:00-05:00,CVX,155.42999267578125,0.012485578888716273,278509944832,17.147093,9.073679070723696
2024-02-23 00:00:00-05:00,CVX,154.66000366210938,0.011522292911661163,278509944832,17.147093,8.53333590323464
2024-02-26 00:00:00-05:00,CVX,154.4499969482422,0.011538990261768684,278509944832,17.147093,8.385962770696276
2024-02-27 00:00:00-05:00,CVX,152.16000366210938,0.012120901978816014,278509944832,17.147093,6.778949938322376
2024-02-28 00:00:00-05:00,CVX,152.33999633789062,0.012041862445474253,278509944832,17.147093,6.9052605879934115
2024-02-29 00:00:00-05:00,CVX,152.00999450683594,0.011241424400699295,278509944832,17.147093,6.67368035567435
2024-03-01 00:00:00-05:00,CVX,152.80999755859375,0.011266951064758838,278509944832,17.147093,7.235086006030711
2024-03-04 00:00:00-05:00,CVX,148.8800048828125,0.010866171214519674,278509944832,17.147093,4.477196408991224
2024-03-05 00:00:00-05:00,CVX,149.58999633789062,0.010939470764504296,278509944832,17.147093,4.975436026589919
2024-03-06 00:00:00-05:00,CVX,148.3300018310547,0.011065581662826923,278509944832,17.147093,4.091229355126091
2024-03-07 00:00:00-05:00,CVX,149.3699951171875,0.011219351021220618,278509944832,17.147093,4.82104920504387
2024-03-08 00:00:00-05:00,CVX,149.8800048828125,0.010814609453136522,278509944832,17.147093,5.178950794956139
2024-03-11 00:00:00-04:00,CVX,152.0,0.01043783378571532,278509944832,17.147093,6.666666666666665
2024-03-12 00:00:00-04:00,CVX,151.88999938964844,0.010325866526195365,278509944832,17.147093,6.58947325589363
2024-03-13 00:00:00-04:00,CVX,153.88999938964844,0.010460054216060392,278509944832,17.147093,7.992982027823459
2024-03-14 00:00:00-04:00,CVX,155.6999969482422,0.010724282893451814,278509944832,17.147093,9.263155753152418
2024-03-15 00:00:00-04:00,CVX,155.5500030517578,0.009490468686865016,278509944832,17.147093,9.157896878426541
2024-03-18 00:00:00-04:00,CVX,155.41000366210938,0.009493179729370683,278509944832,17.147093,9.059651692708325
2024-03-19 00:00:00-04:00,CVX,156.6199951171875,0.009575971799422888,278509944832,17.147093,9.908768503289478
2024-03-20 00:00:00-04:00,CVX,154.5500030517578,0.009851877546479681,278509944832,17.147093,8.456142492461627
2024-03-21 00:00:00-04:00,CVX,154.86000061035156,0.009864694610020536,278509944832,17.147093,8.673684638843193
2024-03-22 00:00:00-04:00,CVX,154.66000366210938,0.0098043829437184,278509944832,17.147093,8.53333590323464
2024-03-25 00:00:00-04:00,CVX,156.47000122070312,0.010135351664944815,278509944832,17.147093,9.8035096285636
2024-03-26 00:00:00-04:00,CVX,155.27000427246094,0.009674159235897492,278509944832,17.147093,8.961406506990134
2024-03-27 00:00:00-04:00,CVX,156.35000610351562,0.009763819801834533,278509944832,17.147093,9.719302528782903
2024-03-28 00:00:00-04:00,CVX,157.74000549316406,0.009866987122092335,278509944832,17.147093,10.69474069695724
2024-04-01 00:00:00-04:00,CVX,159.0800018310547,0.009951103628111767,278509944832,17.147093,11.6350890042489
2024-04-02 00:00:00-04:00,CVX,159.77999877929688,0.007504258891462595,278509944832,17.147093,12.126314932839911
2024-04-03 00:00:00-04:00,CVX,160.44000244140625,0.007500229898115917,278509944832,17.147093,12.589475397478079
2024-04-04 00:00:00-04:00,CVX,160.69000244140625,0.006976539090542181,278509944832,17.147093,12.764913993969307
2024-04-05 00:00:00-04:00,CVX,161.60000610351562,0.006952718580008679,278509944832,17.147093,13.403513055098681
2024-04-08 00:00:00-04:00,CVX,161.27000427246094,0.007081351572309848,278509944832,17.147093,13.171932822779597
2024-04-09 00:00:00-04:00,CVX,162.0,0.006647491436915883,278509944832,17.147093,13.684210526315788
2024-04-10 00:00:00-04:00,CVX,162.6699981689453,0.006584583945611706,278509944832,17.147093,14.154384679961618
2024-04-11 00:00:00-04:00,CVX,161.88999938964844,0.0064128589735141985,278509944832,17.147093,13.607017115542753
2024-04-12 00:00:00-04:00,CVX,158.9600067138672,0.007534839061583881,278509944832,17.147093,11.550881904468202
2024-04-15 00:00:00-04:00,CVX,157.58999633789062,0.007831816459534987,278509944832,17.147093,10.589471114309212
2024-04-16 00:00:00-04:00,CVX,156.27999877929688,0.008081975063927329,278509944832,17.147093,9.670174581962709
2024-04-17 00:00:00-04:00,CVX,156.39999389648438,0.007890406026409107,278509944832,17.147093,9.754381681743428
2024-04-18 00:00:00-04:00,CVX,157.57000732421875,0.007414271431701941,278509944832,17.147093,10.575443736293867
2024-04-19 00:00:00-04:00,CVX,160.0,0.008086975460518307,278509944832,17.147093,12.280701754385959
2024-04-22 00:00:00-04:00,CVX,161.9199981689453,0.008372324719476906,278509944832,17.147093,13.628068890487931
2024-04-23 00:00:00-04:00,CVX,162.85000610351562,0.00812351649622315,278509944832,17.147093,14.280706037554825
2024-04-24 00:00:00-04:00,CVX,163.57000732421875,0.0078073297981134954,278509944832,17.147093,14.78597005208333
2024-04-25 00:00:00-04:00,CVX,165.27999877929688,0.007947144582787172,278509944832,17.147093,15.985964055646939
2024-04-26 00:00:00-04:00,CVX,165.88999938964844,0.007821866769753378,278509944832,17.147093,16.41403465940241
2024-04-29 00:00:00-04:00,CVX,166.3300018310547,0.007696290044788853,278509944832,17.147093,16.722808302494506
2024-04-30 00:00:00-04:00,CVX,161.27000427246094,0.010583561020707104,278509944832,17.147093,13.171932822779597
2024-05-01 00:00:00-04:00,CVX,159.6300048828125,0.010807314995725025,278509944832,17.147093,12.021056058114032
2024-05-02 00:00:00-04:00,CVX,160.72999572753906,0.010918114540515864,278509944832,17.147093,12.792979457922149
2024-05-03 00:00:00-04:00,CVX,160.25,0.010856018079166122,278509944832,17.147093,12.456140350877188
2024-05-06 00:00:00-04:00,CVX,162.3000030517578,0.01123540526892276,278509944832,17.147093,13.894738983689692
2024-05-07 00:00:00-04:00,CVX,162.6699981689453,0.011202935679610579,278509944832,17.147093,14.154384679961618
2024-05-08 00:00:00-04:00,CVX,162.5399932861328,0.01116751846517525,278509944832,17.147093,14.063153183251087
2024-05-09 00:00:00-04:00,CVX,165.4499969482422,0.011788568470774084,278509944832,17.147093,16.105261016310312
2024-05-10 00:00:00-04:00,CVX,165.82000732421875,0.010882727586852993,278509944832,17.147093,16.364917420504387
2024-05-13 00:00:00-04:00,CVX,164.52999877929688,0.010840480418108112,278509944832,17.147093,15.459648266173254
2024-05-14 00:00:00-04:00,CVX,163.61000061035156,0.010717803519312584,278509944832,17.147093,14.814035516036196
2024-05-15 00:00:00-04:00,CVX,163.0500030517578,0.0107910617088806,278509944832,17.147093,14.421054773163377
2024-05-16 00:00:00-04:00,CVX,161.08999633789062,0.011157903816419948,278509944832,17.147093,13.045611465186413
2024-05-17 00:00:00-04:00,CVX,162.6699981689453,0.010846662300386422,278509944832,17.147093,14.154384679961618
2024-05-20 00:00:00-04:00,CVX,161.13999938964844,0.010747717947388671,278509944832,17.147093,13.08070132606909
2024-05-21 00:00:00-04:00,CVX,159.97000122070312,0.01076345370969827,278509944832,17.147093,12.259649979440779
2024-05-22 00:00:00-04:00,CVX,157.57000732421875,0.011134029235298389,278509944832,17.147093,10.575443736293867
2024-05-23 00:00:00-04:00,CVX,156.94000244140625,0.010759009669175854,278509944832,17.147093,10.133335046600877
2024-05-24 00:00:00-04:00,CVX,157.75,0.010808669098605735,278509944832,17.147093,10.701754385964923
2024-05-28 00:00:00-04:00,CVX,159.0399932861328,0.011014763842570791,278509944832,17.147093,11.607012832373908
2024-05-29 00:00:00-04:00,CVX,156.89999389648438,0.009234836908262253,278509944832,17.147093,10.105258874725887
2024-05-30 00:00:00-04:00,CVX,158.25999450683594,0.00924669877359788,278509944832,17.147093,11.059645267955043
2024-05-31 00:00:00-04:00,CVX,162.3000030517578,0.010823673248674337,278509944832,17.147093,13.894738983689692
2024-06-03 00:00:00-04:00,CVX,157.4600067138672,0.012771960324029778,278509944832,17.147093,10.49825032552083
2024-06-04 00:00:00-04:00,CVX,156.1300048828125,0.012461490979298388,278509944832,17.147093,9.564915707236832
2024-06-05 00:00:00-04:00,CVX,154.97999572753906,0.012479391060133151,278509944832,17.147093,8.757891738623913
2024-06-06 00:00:00-04:00,CVX,155.92999267578125,0.012619936524913217,278509944832,17.147093,9.42455626370613
2024-06-07 00:00:00-04:00,CVX,156.0800018310547,0.011752587979477924,278509944832,17.147093,9.529825846354157
2024-06-10 00:00:00-04:00,CVX,156.74000549316406,0.01180624398144199,278509944832,17.147093,9.992986310992325
2024-06-11 00:00:00-04:00,CVX,156.49000549316406,0.011748301207863939,278509944832,17.147093,9.817547714501096
2024-06-12 00:00:00-04:00,CVX,154.22000122070312,0.012039786809527546,278509944832,17.147093,8.224562260142543
2024-06-13 00:00:00-04:00,CVX,152.83999633789062,0.012116006663640384,278509944832,17.147093,7.256137780975869
2024-06-14 00:00:00-04:00,CVX,152.57000732421875,0.011936865278884752,278509944832,17.147093,7.0666718064692935
2024-06-17 00:00:00-04:00,CVX,153.19000244140625,0.011687949970425217,278509944832,17.147093,7.501756099232448
2024-06-18 00:00:00-04:00,CVX,153.3300018310547,0.011614712127506208,278509944832,17.147093,7.600001284950664
2024-06-20 00:00:00-04:00,CVX,156.63999938964844,0.01272017008007154,278509944832,17.147093,9.922806589226973
2024-06-21 00:00:00-04:00,CVX,155.27999877929688,0.012428469432869179,278509944832,17.147093,8.968420195997817
2024-06-24 00:00:00-04:00,CVX,159.30999755859375,0.013740119977193384,278509944832,17.147093,11.796489514802634
2024-06-25 00:00:00-04:00,CVX,158.4600067138672,0.013766791604888785,278509944832,17.147093,11.200004711485745
2024-06-26 00:00:00-04:00,CVX,155.9499969482422,0.014088563010681615,278509944832,17.147093,9.438594349643648
2024-06-27 00:00:00-04:00,CVX,156.32000732421875,0.013786667169824471,278509944832,17.147093,9.698250753837723
2024-06-28 00:00:00-04:00,CVX,156.4199981689453,0.013634127751673612,278509944832,17.147093,9.768419767680925
2024-07-01 00:00:00-04:00,CVX,156.52000427246094,0.012193537197203794,278509944832,17.147093,9.838599489446276
2024-07-02 00:00:00-04:00,CVX,156.75,0.010254146577253499,278509944832,17.147093,10.000000000000009
2024-07-03 00:00:00-04:00,CVX,156.7100067138672,0.010068335683737056,278509944832,17.147093,9.971934536047144
2024-07-05 00:00:00-04:00,CVX,154.30999755859375,0.010530407058297758,278509944832,17.147093,8.287717584978061
2024-07-08 00:00:00-04:00,CVX,154.3300018310547,0.010426615343964407,278509944832,17.147093,8.301755670915579
2024-07-09 00:00:00-04:00,CVX,152.97999572753906,0.010581606371168416,278509944832,17.147093,7.354382966694084
2024-07-10 00:00:00-04:00,CVX,155.1300048828125,0.011052295492730152,278509944832,17.147093,8.863161321271939
2024-07-11 00:00:00-04:00,CVX,155.25999450683594,0.011052516166747345,278509944832,17.147093,8.9543821100603
2024-07-12 00:00:00-04:00,CVX,155.58999633789062,0.010544333704547559,278509944832,17.147093,9.185962342379383
2024-07-15 00:00:00-04:00,CVX,158.0399932861328,0.010822556210035087,278509944832,17.147093,10.905258446408993
2024-07-16 00:00:00-04:00,CVX,157.77000427246094,0.01082157578780293,278509944832,17.147093,10.715792471902418
2024-07-17 00:00:00-04:00,CVX,161.22999572753906,0.011724003410397065,278509944832,17.147093,13.143856650904606
2024-07-18 00:00:00-04:00,CVX,161.97000122070312,0.011724566531091569,278509944832,17.147093,13.663158751370608
2024-07-19 00:00:00-04:00,CVX,159.14999389648438,0.01168006423316295,278509944832,17.147093,11.684206243146921
2024-07-22 00:00:00-04:00,CVX,156.99000549316406,0.011938621460100794,278509944832,17.147093,10.168424907483553
2024-07-23 00:00:00-04:00,CVX,154.08999633789062,0.011078035704916753,278509944832,17.147093,8.133330763432012
2024-07-24 00:00:00-04:00,CVX,155.07000732421875,0.011179034738399832,278509944832,17.147093,8.821057771381579
2024-07-25 00:00:00-04:00,CVX,157.5399932861328,0.011219522713914536,278509944832,17.147093,10.554381253426538
2024-07-26 00:00:00-04:00,CVX,157.83999633789062,0.011216044272624529,278509944832,17.147093,10.764909710800442
2024-07-29 00:00:00-04:00,CVX,156.60000610351562,0.011372010822001821,278509944832,17.147093,9.89474112527413
2024-07-30 00:00:00-04:00,CVX,159.57000732421875,0.012129263792005329,278509944832,17.147093,11.978952508223696
2024-07-31 00:00:00-04:00,CVX,160.47000122070312,0.012172896221391031,278509944832,17.147093,12.610527172423236
2024-08-01 00:00:00-04:00,CVX,152.6199951171875,0.016560954798911082,278509944832,17.147093,7.10175095942982
2024-08-02 00:00:00-04:00,CVX,148.5500030517578,0.017250775268299025,278509944832,17.147093,4.24561617667214
2024-08-05 00:00:00-04:00,CVX,144.66000366210938,0.01808285731380092,278509944832,17.147093,1.5157920435855177
2024-08-06 00:00:00-04:00,CVX,143.22999572753906,0.018103427432258973,278509944832,17.147093,0.5122777035361903
2024-08-07 00:00:00-04:00,CVX,142.41000366210938,0.017649860935076516,278509944832,17.147093,-0.06315532483552877
2024-08-08 00:00:00-04:00,CVX,144.49000549316406,0.01811569982547528,278509944832,17.147093,1.3964950829221445
2024-08-09 00:00:00-04:00,CVX,144.99000549316406,0.018139691437919877,278509944832,17.147093,1.7473722759046018
2024-08-12 00:00:00-04:00,CVX,145.02000427246094,0.017602929203151776,278509944832,17.147093,1.7684240508497817
2024-08-13 00:00:00-04:00,CVX,144.14999389648438,0.017597873297508324,278509944832,17.147093,1.1578904536732493
2024-08-14 00:00:00-04:00,CVX,144.6699981689453,0.01660642480160237,278509944832,17.147093,1.522805732593202
2024-08-15 00:00:00-04:00,CVX,146.8000030517578,0.01707121008623545,278509944832,17.147093,3.017546001233562
2024-08-16 00:00:00-04:00,CVX,147.27000427246094,0.016888788073265007,278509944832,17.147093,3.3473714192708393
2024-08-19 00:00:00-04:00,CVX,146.8300018310547,0.016729363238253997,278509944832,17.147093,3.0385977761787197
2024-08-20 00:00:00-04:00,CVX,144.69000244140625,0.016564021688999783,278509944832,17.147093,1.5368438185306976
2024-08-21 00:00:00-04:00,CVX,145.32000732421875,0.016510288851262905,278509944832,17.147093,1.9789525082236858
2024-08-22 00:00:00-04:00,CVX,145.72999572753906,0.015965977826913738,278509944832,17.147093,2.2666636684484542
2024-08-23 00:00:00-04:00,CVX,147.6199951171875,0.01635963915916598,278509944832,17.147093,3.59297902960527
2024-08-26 00:00:00-04:00,CVX,148.5,0.01644474289286302,278509944832,17.147093,4.210526315789465
2024-08-27 00:00:00-04:00,CVX,146.9499969482422,0.015721113831802348,278509944832,17.147093,3.1228048759594396
2024-08-28 00:00:00-04:00,CVX,146.0,0.015563006309683504,278509944832,17.147093,2.4561403508772006
2024-08-29 00:00:00-04:00,CVX,147.4199981689453,0.011855878384939055,278509944832,17.147093,3.452630293996717
2024-08-30 00:00:00-04:00,CVX,147.9499969482422,0.010329828753312854,278509944832,17.147093,3.824559261924332
2024-09-03 00:00:00-04:00,CVX,144.66000366210938,0.009831689111326727,278509944832,17.147093,1.5157920435855177
2024-09-04 00:00:00-04:00,CVX,142.07000732421875,0.010404802393508238,278509944832,17.147093,-0.30174924616228616
2024-09-05 00:00:00-04:00,CVX,140.92999267578125,0.010479694536806668,278509944832,17.147093,-1.1017595257675428
2024-09-06 00:00:00-04:00,CVX,138.55999755859375,0.010456015104592783,278509944832,17.147093,-2.764913993969298
2024-09-09 00:00:00-04:00,CVX,140.3000030517578,0.010896539579960316,278509944832,17.147093,-1.543857507538382
2024-09-10 00:00:00-04:00,CVX,138.22999572753906,0.011273973765261474,278509944832,17.147093,-2.996494226288382
2024-09-11 00:00:00-04:00,CVX,137.8800048828125,0.011241259760819093,278509944832,17.147093,-3.2421018366228016
2024-09-12 00:00:00-04:00,CVX,139.2100067138672,0.011482847355552878,278509944832,17.147093,-2.308767218338814
2024-09-13 00:00:00-04:00,CVX,140.61000061035156,0.011171361345632687,278509944832,17.147093,-1.3263153611567935
2024-09-16 00:00:00-04:00,CVX,142.08999633789062,0.01147006984696282,278509944832,17.147093,-0.28772186814692846
2024-09-17 00:00:00-04:00,CVX,143.41000366210938,0.01172471440933617,278509944832,17.147093,0.6385990611293968
2024-09-18 00:00:00-04:00,CVX,143.9600067138672,0.011328118437934277,278509944832,17.147093,1.0245661149945073
2024-09-19 00:00:00-04:00,CVX,144.99000549316406,0.011404320559255452,278509944832,17.147093,1.7473722759046018
2024-09-20 00:00:00-04:00,CVX,145.67999267578125,0.011438189519748522,278509944832,17.147093,2.2315738075657787
2024-09-23 00:00:00-04:00,CVX,147.5399932861328,0.011426290984917398,278509944832,17.147093,3.5368373937774145
2024-09-24 00:00:00-04:00,CVX,147.4499969482422,0.0113410783863024,278509944832,17.147093,3.473682068941897
2024-09-25 00:00:00-04:00,CVX,143.97000122070312,0.012302041029630334,278509944832,17.147093,1.0315798040021917
2024-09-26 00:00:00-04:00,CVX,141.99000549316406,0.01257877469630362,278509944832,17.147093,-0.3578908819901305
2024-09-27 00:00:00-04:00,CVX,145.49000549316406,0.013664082287156085,278509944832,17.147093,2.098249468887059
2024-09-30 00:00:00-04:00,CVX,147.27000427246094,0.013936522457736482,278509944832,17.147093,3.3473714192708393
2024-10-01 00:00:00-04:00,CVX,149.6999969482422,0.013384432609451772,278509944832,17.147093,5.052629437362932
2024-10-02 00:00:00-04:00,CVX,150.9499969482422,0.012615688600392277,278509944832,17.147093,5.929822419819075
2024-10-03 00:00:00-04:00,CVX,151.25,0.01234630994597254,278509944832,17.147093,6.140350877192979
2024-10-04 00:00:00-04:00,CVX,150.74000549316406,0.011513344807117569,278509944832,17.147093,5.78245999520286
2024-10-07 00:00:00-04:00,CVX,151.1199951171875,0.011351359587002577,278509944832,17.147093,6.049119380482448
2024-10-08 00:00:00-04:00,CVX,148.75,0.011432788729394674,278509944832,17.147093,4.385964912280693
2024-10-09 00:00:00-04:00,CVX,149.64999389648438,0.011345866599033127,278509944832,17.147093,5.017539576480257
2024-10-10 00:00:00-04:00,CVX,150.6199951171875,0.01128733018341985,278509944832,17.147093,5.698242187499991
2024-10-11 00:00:00-04:00,CVX,151.4199981689453,0.011203034252327115,278509944832,17.147093,6.2596478378563525
2024-10-14 00:00:00-04:00,CVX,151.77999877929688,0.011092039368480843,278509944832,17.147093,6.5122798451206165
2024-10-15 00:00:00-04:00,CVX,147.72999572753906,0.012856607873594722,278509944832,17.147093,3.670172440378283
2024-10-16 00:00:00-04:00,CVX,148.72999572753906,0.012900550732359663,278509944832,17.147093,4.371926826343198
2024-10-17 00:00:00-04:00,CVX,151.1999969482422,0.013278127509393323,278509944832,17.147093,6.105261016310304
2024-10-18 00:00:00-04:00,CVX,150.75,0.013311765158606817,278509944832,17.147093,5.789473684210522
2024-10-21 00:00:00-04:00,CVX,150.8800048828125,0.013059129498251713,278509944832,17.147093,5.880705180921053
2024-10-22 00:00:00-04:00,CVX,150.9199981689453,0.013054206964538946,278509944832,17.147093,5.908770644873895
2024-10-23 00:00:00-04:00,CVX,150.47999572753906,0.011734826264409307,278509944832,17.147093,5.599997001781798
2024-10-24 00:00:00-04:00,CVX,150.4499969482422,0.011136350279473416,278509944832,17.147093,5.578945226836618
2024-10-25 00:00:00-04:00,CVX,150.80999755859375,0.00989769906894228,278509944832,17.147093,5.831577234100882
2024-10-28 00:00:00-04:00,CVX,150.5399932861328,0.009615606629935831,278509944832,17.147093,5.642100551672158
2024-10-29 00:00:00-04:00,CVX,148.52000427246094,0.009426050977894427,278509944832,17.147093,4.224564401726982
2024-10-30 00:00:00-04:00,CVX,148.0500030517578,0.009215802039124976,278509944832,17.147093,3.894738983689683
2024-10-31 00:00:00-04:00,CVX,148.82000732421875,0.009296979170587309,278509944832,17.147093,4.4350928591008865
2024-11-01 00:00:00-04:00,CVX,153.07000732421875,0.01134276758249476,278509944832,17.147093,7.417548999451751
2024-11-04 00:00:00-05:00,CVX,153.97000122070312,0.01139389477347942,278509944832,17.147093,8.049123663651315
2024-11-05 00:00:00-05:00,CVX,153.41000366210938,0.010766943310856656,278509944832,17.147093,7.656142920778519
2024-11-06 00:00:00-05:00,CVX,157.72000122070312,0.012270072464877553,278509944832,17.147093,10.680702611019743
2024-11-07 00:00:00-05:00,CVX,156.77000427246094,0.01238533538139395,278509944832,17.147093,10.014038085937504
2024-11-08 00:00:00-05:00,CVX,156.92999267578125,0.01236347721700601,278509944832,17.147093,10.126310649671044
2024-11-11 00:00:00-05:00,CVX,156.5,0.012405111489193089,278509944832,17.147093,9.824561403508781
2024-11-12 00:00:00-05:00,CVX,155.2899932861328,0.010742995737681537,278509944832,17.147093,8.97543388500548
2024-11-13 00:00:00-05:00,CVX,158.72000122070312,0.011573414109469531,278509944832,17.147093,11.382456996984658
2024-11-14 00:00:00-05:00,CVX,161.8000030517578,0.011757940247565936,278509944832,17.147093,13.543861790707235
2024-11-15 00:00:00-05:00,CVX,161.4199981689453,0.011740689047712938,278509944832,17.147093,13.277191697505476
2024-11-18 00:00:00-05:00,CVX,160.75999450683594,0.011850689915467543,278509944832,17.147093,12.814031232867329
2024-11-19 00:00:00-05:00,CVX,159.60000610351562,0.01206571019984188,278509944832,17.147093,12.000004283168852
2024-11-20 00:00:00-05:00,CVX,161.3300018310547,0.0121106181627724,278509944832,17.147093,13.214036372669957
2024-11-21 00:00:00-05:00,CVX,161.6300048828125,0.01208574045439357,278509944832,17.147093,13.424564830043861
2024-11-22 00:00:00-05:00,CVX,162.36000061035156,0.01208335911658985,278509944832,17.147093,13.936842533580052
2024-11-25 00:00:00-05:00,CVX,160.36000061035156,0.012558110939235024,278509944832,17.147093,12.533333761650223
2024-11-26 00:00:00-05:00,CVX,162.52999877929688,0.012114785945269567,278509944832,17.147093,14.056139494243425
2024-11-27 00:00:00-05:00,CVX,162.11000061035156,0.012095921396572867,278509944832,17.147093,13.761403937088822
2024-11-29 00:00:00-05:00,CVX,161.92999267578125,0.012161986850746084,278509944832,17.147093,13.635082579495617
2024-12-02 00:00:00-05:00,CVX,162.2100067138672,0.010742248824188706,278509944832,17.147093,13.831583658854175
2024-12-03 00:00:00-05:00,CVX,161.9199981689453,0.010769291738458739,278509944832,17.147093,13.628068890487931
2024-12-04 00:00:00-05:00,CVX,158.32000732421875,0.01205936543743694,278509944832,17.147093,11.101759525767552
2024-12-05 00:00:00-05:00,CVX,159.3300018310547,0.010418604447975138,278509944832,17.147093,11.810527600740128
2024-12-06 00:00:00-05:00,CVX,155.24000549316406,0.011893711814555091,278509944832,17.147093,8.940354732044952
2024-12-09 00:00:00-05:00,CVX,157.0800018310547,0.012205446285513838,278509944832,17.147093,10.231580232319072
2024-12-10 00:00:00-05:00,CVX,157.0,0.012188128067071103,278509944832,17.147093,10.175438596491237
